start,end,dt,monthly_ocupancy,daily_ocupancy,hourly_ocupancy,monthly_vacant,daily_vacant,hourly_vacant,hourly_freq,daily_freq,holiday_score,date_only
2020-08-06 10:00:00,2020-08-06 19:00:00,9.0,281,15,3,280,16,1,2,-1,0,2020-08-06
2020-08-06 10:25:00,2020-08-07 10:25:00,24.0,281,15,3,280,14,2,1,1,0,2020-08-06
2020-08-06 19:30:00,2020-08-07 19:30:00,24.0,281,15,1,280,14,1,0,1,0,2020-08-06
2020-08-06 21:15:00,2020-08-07 21:15:00,24.0,281,15,1,280,14,1,0,1,0,2020-08-06
2020-08-07 07:50:00,2020-08-08 07:50:00,24.0,281,9,1,280,10,1,0,-1,0,2020-08-07
2020-08-07 08:30:00,2020-08-08 08:30:00,24.0,281,9,1,280,10,1,0,-1,0,2020-08-07
2020-08-07 09:10:00,2020-08-08 09:10:00,24.0,281,9,3,280,10,3,0,-1,0,2020-08-07
2020-08-07 09:15:00,2020-08-08 09:15:00,24.0,281,9,3,280,10,3,0,-1,0,2020-08-07
2020-08-07 09:45:00,2020-08-08 09:45:00,24.0,281,9,3,280,10,3,0,-1,0,2020-08-07
2020-08-07 10:10:00,2020-08-08 10:10:00,24.0,281,9,2,280,10,2,0,-1,0,2020-08-07
2020-08-07 10:20:00,2020-08-08 10:20:00,24.0,281,9,2,280,10,2,0,-1,0,2020-08-07
2020-08-07 19:50:00,2020-08-08 19:50:00,24.0,281,9,1,280,10,1,0,-1,0,2020-08-07
2020-08-07 21:50:00,2020-08-08 21:50:00,24.0,281,9,1,280,10,1,0,-1,0,2020-08-07
2020-08-08 01:30:00,2020-08-09 01:30:00,24.0,281,6,2,280,6,2,0,0,0,2020-08-08
2020-08-08 01:50:00,2020-08-09 01:50:00,24.0,281,6,2,280,6,2,0,0,0,2020-08-08
2020-08-08 09:35:00,2020-08-09 09:35:00,24.0,281,6,1,280,6,1,0,0,0,2020-08-08
2020-08-08 19:55:00,2020-08-09 19:55:00,24.0,281,6,1,280,6,1,0,0,0,2020-08-08
2020-08-08 20:40:00,2020-08-09 20:40:00,24.0,281,6,1,280,6,1,0,0,0,2020-08-08
2020-08-08 21:05:00,2020-08-09 21:05:00,24.0,281,6,1,280,6,1,0,0,0,2020-08-08
2020-08-09 01:35:00,2020-08-10 01:35:00,24.0,281,9,1,280,7,1,0,2,0,2020-08-09
2020-08-09 02:00:00,2020-09-09 02:00:00,744.0,281,9,1,230,10,1,0,-1,0,2020-08-09
2020-08-09 05:00:00,2020-08-10 05:00:00,24.0,281,9,1,280,7,1,0,2,0,2020-08-09
2020-08-09 08:25:00,2020-08-10 08:25:00,24.0,281,9,1,280,7,1,0,2,0,2020-08-09
2020-08-09 10:30:00,2020-08-11 00:30:00,38.0,281,9,1,280,18,1,0,-9,0,2020-08-09
2020-08-09 11:00:00,2020-08-10 11:00:00,24.0,281,9,1,280,7,1,0,2,0,2020-08-09
2020-08-09 13:20:00,2020-08-10 13:20:00,24.0,281,9,1,280,7,1,0,2,0,2020-08-09
2020-08-09 21:30:00,2020-08-10 21:30:00,24.0,281,9,1,280,7,1,0,2,0,2020-08-09
2020-08-09 23:35:00,2020-08-10 23:35:00,24.0,281,9,1,280,7,1,0,2,0,2020-08-09
2020-08-10 08:10:00,2020-08-11 08:10:00,24.0,281,15,6,280,18,6,0,-3,0,2020-08-10
2020-08-10 08:10:00,2020-08-11 08:10:00,24.0,281,15,6,280,18,6,0,-3,0,2020-08-10
2020-08-10 08:15:00,2020-08-11 08:15:00,24.0,281,15,6,280,18,6,0,-3,0,2020-08-10
2020-08-10 08:15:00,2020-08-11 08:15:00,24.0,281,15,6,280,18,6,0,-3,0,2020-08-10
2020-08-10 08:30:00,2020-08-11 08:30:00,24.0,281,15,6,280,18,6,0,-3,0,2020-08-10
2020-08-10 08:40:00,2020-08-11 08:40:00,24.0,281,15,6,280,18,6,0,-3,0,2020-08-10
2020-08-10 09:00:00,2020-08-11 09:00:00,24.0,281,15,5,280,18,5,0,-3,0,2020-08-10
2020-08-10 09:10:00,2020-08-11 09:10:00,24.0,281,15,5,280,18,5,0,-3,0,2020-08-10
2020-08-10 09:15:00,2020-08-11 09:15:00,24.0,281,15,5,280,18,5,0,-3,0,2020-08-10
2020-08-10 09:35:00,2020-08-11 09:35:00,24.0,281,15,5,280,18,5,0,-3,0,2020-08-10
2020-08-10 09:35:00,2020-08-11 09:35:00,24.0,281,15,5,280,18,5,0,-3,0,2020-08-10
2020-08-10 10:00:00,2020-08-11 10:00:00,24.0,281,15,4,280,18,5,-1,-3,0,2020-08-10
2020-08-10 10:05:00,2020-08-11 10:05:00,24.0,281,15,4,280,18,5,-1,-3,0,2020-08-10
2020-08-10 10:15:00,2020-08-11 10:15:00,24.0,281,15,4,280,18,5,-1,-3,0,2020-08-10
2020-08-10 10:35:00,2020-08-11 10:35:00,24.0,281,15,4,280,18,5,-1,-3,0,2020-08-10
2020-08-11 02:00:00,2020-09-11 02:00:00,744.0,281,16,1,230,11,1,0,5,0,2020-08-11
2020-08-11 08:15:00,2020-08-11 10:15:00,2.0,281,16,5,280,18,5,0,-2,0,2020-08-11
2020-08-11 08:20:00,2020-08-12 08:20:00,24.0,281,16,5,280,13,4,1,3,0,2020-08-11
2020-08-11 08:25:00,2020-08-12 08:25:00,24.0,281,16,5,280,13,4,1,3,0,2020-08-11
2020-08-11 08:30:00,2020-08-12 08:30:00,24.0,281,16,5,280,13,4,1,3,0,2020-08-11
2020-08-11 08:40:00,2020-08-12 08:40:00,24.0,281,16,5,280,13,4,1,3,0,2020-08-11
2020-08-11 09:00:00,2020-08-11 18:00:00,9.0,281,16,7,280,18,1,6,-2,0,2020-08-11
2020-08-11 09:00:00,2020-08-12 09:00:00,24.0,281,16,7,280,13,6,1,3,0,2020-08-11
2020-08-11 09:00:00,2020-08-12 09:00:00,24.0,281,16,7,280,13,6,1,3,0,2020-08-11
2020-08-11 09:10:00,2020-08-12 09:10:00,24.0,281,16,7,280,13,6,1,3,0,2020-08-11
2020-08-11 09:25:00,2020-08-12 09:25:00,24.0,281,16,7,280,13,6,1,3,0,2020-08-11
2020-08-11 09:50:00,2020-08-12 09:50:00,24.0,281,16,7,280,13,6,1,3,0,2020-08-11
2020-08-11 09:50:00,2020-08-12 09:50:00,24.0,281,16,7,280,13,6,1,3,0,2020-08-11
2020-08-11 10:10:00,2020-08-12 10:10:00,24.0,281,16,1,280,13,1,0,3,0,2020-08-11
2020-08-11 11:35:00,2020-08-12 11:35:00,24.0,281,16,2,280,13,2,0,3,0,2020-08-11
2020-08-11 11:50:00,2020-08-12 11:50:00,24.0,281,16,2,280,13,2,0,3,0,2020-08-11
2020-08-12 08:15:00,2020-08-13 08:15:00,24.0,281,9,3,280,9,3,0,0,5.3 %,2020-08-12
2020-08-12 08:25:00,2020-08-13 08:25:00,24.0,281,9,3,280,9,3,0,0,5.3 %,2020-08-12
2020-08-12 08:40:00,2020-08-13 08:40:00,24.0,281,9,3,280,9,3,0,0,5.3 %,2020-08-12
2020-08-12 09:20:00,2020-08-13 09:20:00,24.0,281,9,2,280,9,2,0,0,5.3 %,2020-08-12
2020-08-12 09:40:00,2020-08-13 09:40:00,24.0,281,9,2,280,9,2,0,0,5.3 %,2020-08-12
2020-08-12 10:05:00,2020-08-13 10:05:00,24.0,281,9,3,280,9,3,0,0,5.3 %,2020-08-12
2020-08-12 10:05:00,2020-08-13 10:05:00,24.0,281,9,3,280,9,3,0,0,5.3 %,2020-08-12
2020-08-12 10:30:00,2020-08-13 10:30:00,24.0,281,9,3,280,9,3,0,0,5.3 %,2020-08-12
2020-08-12 19:10:00,2020-08-13 19:10:00,24.0,281,9,1,280,9,1,0,0,5.3 %,2020-08-12
2020-08-13 08:20:00,2020-08-14 08:20:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 08:25:00,2020-08-14 08:25:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 08:35:00,2020-08-14 08:35:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 08:50:00,2020-08-14 08:50:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 08:55:00,2020-08-14 08:55:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 09:05:00,2020-08-14 09:05:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 09:15:00,2020-08-14 09:15:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 09:15:00,2020-08-14 09:15:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 09:20:00,2020-08-14 09:20:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-13 09:25:00,2020-08-14 09:25:00,24.0,281,10,5,280,10,5,0,0,0,2020-08-13
2020-08-14 08:10:00,2020-08-15 08:10:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 08:20:00,2020-08-15 08:20:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 08:30:00,2020-08-15 08:30:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 08:40:00,2020-08-15 08:40:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 09:05:00,2020-08-15 09:05:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 09:20:00,2020-08-15 09:20:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 09:35:00,2020-08-15 09:35:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 09:50:00,2020-08-15 09:50:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-14
2020-08-14 10:10:00,2020-08-15 10:10:00,24.0,281,12,3,280,12,3,0,0,0,2020-08-14
2020-08-14 10:15:00,2020-08-15 10:15:00,24.0,281,12,3,280,12,3,0,0,0,2020-08-14
2020-08-14 10:15:00,2020-08-15 10:15:00,24.0,281,12,3,280,12,3,0,0,0,2020-08-14
2020-08-14 22:00:00,2020-08-15 22:00:00,24.0,281,12,1,280,12,1,0,0,0,2020-08-14
2020-08-15 09:20:00,2020-08-16 09:20:00,24.0,281,3,1,280,3,1,0,0,0,2020-08-15
2020-08-15 10:05:00,2020-08-16 14:05:00,28.0,281,3,1,280,3,1,0,0,0,2020-08-15
2020-08-15 11:40:00,2020-08-16 11:40:00,24.0,281,3,1,280,3,1,0,0,0,2020-08-15
2020-08-16 01:05:00,2020-08-17 01:05:00,24.0,281,4,1,280,4,1,0,0,0,2020-08-16
2020-08-16 11:30:00,2020-08-17 11:30:00,24.0,281,4,1,280,4,1,0,0,0,2020-08-16
2020-08-16 18:25:00,2020-08-17 18:25:00,24.0,281,4,1,280,4,1,0,0,0,2020-08-16
2020-08-16 19:05:00,2020-08-17 19:05:00,24.0,281,4,1,280,4,1,0,0,0,2020-08-16
2020-08-17 02:00:00,2020-09-17 02:00:00,744.0,281,11,1,230,9,1,0,2,0,2020-08-17
2020-08-17 08:20:00,2020-08-18 08:20:00,24.0,281,11,1,280,11,1,0,0,0,2020-08-17
2020-08-17 09:00:00,2020-08-18 09:00:00,24.0,281,11,5,280,11,5,0,0,0,2020-08-17
2020-08-17 09:05:00,2020-08-18 09:05:00,24.0,281,11,5,280,11,5,0,0,0,2020-08-17
2020-08-17 09:10:00,2020-08-18 09:10:00,24.0,281,11,5,280,11,5,0,0,0,2020-08-17
2020-08-17 09:30:00,2020-08-18 09:30:00,24.0,281,11,5,280,11,5,0,0,0,2020-08-17
2020-08-17 09:50:00,2020-08-18 09:50:00,24.0,281,11,5,280,11,5,0,0,0,2020-08-17
2020-08-17 10:10:00,2020-08-18 10:10:00,24.0,281,11,2,280,11,2,0,0,0,2020-08-17
2020-08-17 10:40:00,2020-08-18 10:40:00,24.0,281,11,2,280,11,2,0,0,0,2020-08-17
2020-08-17 13:55:00,2020-08-18 13:55:00,24.0,281,11,1,280,11,1,0,0,0,2020-08-17
2020-08-17 18:25:00,2020-08-18 18:25:00,24.0,281,11,1,280,11,1,0,0,0,2020-08-17
2020-08-18 08:00:00,2020-08-19 08:00:00,24.0,281,14,5,280,13,5,0,1,0,2020-08-18
2020-08-18 08:10:00,2020-08-19 08:10:00,24.0,281,14,5,280,13,5,0,1,0,2020-08-18
2020-08-18 08:20:00,2020-08-19 08:20:00,24.0,281,14,5,280,13,5,0,1,0,2020-08-18
2020-08-18 08:30:00,2020-08-19 08:30:00,24.0,281,14,5,280,13,5,0,1,0,2020-08-18
2020-08-18 08:30:00,2020-08-19 08:30:00,24.0,281,14,5,280,13,5,0,1,0,2020-08-18
2020-08-18 09:00:00,2020-08-18 17:00:00,8.0,281,14,7,280,11,1,6,3,0,2020-08-18
2020-08-18 09:00:00,2020-08-19 09:00:00,24.0,281,14,7,280,13,6,1,1,0,2020-08-18
2020-08-18 09:00:00,2020-08-19 09:00:00,24.0,281,14,7,280,13,6,1,1,0,2020-08-18
2020-08-18 09:05:00,2020-08-19 09:05:00,24.0,281,14,7,280,13,6,1,1,0,2020-08-18
2020-08-18 09:30:00,2020-08-19 09:30:00,24.0,281,14,7,280,13,6,1,1,0,2020-08-18
2020-08-18 09:30:00,2020-08-19 09:30:00,24.0,281,14,7,280,13,6,1,1,0,2020-08-18
2020-08-18 09:50:00,2020-08-19 09:50:00,24.0,281,14,7,280,13,6,1,1,0,2020-08-18
2020-08-18 10:50:00,2020-08-19 10:50:00,24.0,281,14,1,280,13,1,0,1,0,2020-08-18
2020-08-18 18:25:00,2020-08-19 18:25:00,24.0,281,14,1,280,13,1,0,1,0,2020-08-18
2020-08-19 08:15:00,2020-08-20 08:15:00,24.0,281,12,6,280,12,6,0,0,0,2020-08-19
2020-08-19 08:20:00,2020-08-20 08:20:00,24.0,281,12,6,280,12,6,0,0,0,2020-08-19
2020-08-19 08:30:00,2020-08-20 08:30:00,24.0,281,12,6,280,12,6,0,0,0,2020-08-19
2020-08-19 08:35:00,2020-08-20 08:35:00,24.0,281,12,6,280,12,6,0,0,0,2020-08-19
2020-08-19 08:35:00,2020-08-20 08:35:00,24.0,281,12,6,280,12,6,0,0,0,2020-08-19
2020-08-19 08:55:00,2020-08-20 08:55:00,24.0,281,12,6,280,12,6,0,0,0,2020-08-19
2020-08-19 09:00:00,2020-08-20 09:00:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-19
2020-08-19 09:10:00,2020-08-20 09:10:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-19
2020-08-19 09:30:00,2020-08-20 09:30:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-19
2020-08-19 09:35:00,2020-08-20 09:35:00,24.0,281,12,4,280,12,4,0,0,0,2020-08-19
2020-08-19 10:55:00,2020-08-20 10:55:00,24.0,281,12,1,280,12,1,0,0,0,2020-08-19
2020-08-19 19:15:00,2020-08-20 19:15:00,24.0,281,12,1,280,12,1,0,0,0,2020-08-19
2020-08-20 08:10:00,2020-08-21 08:10:00,24.0,281,14,6,280,14,6,0,0,0,2020-08-20
2020-08-20 08:20:00,2020-08-21 08:20:00,24.0,281,14,6,280,14,6,0,0,0,2020-08-20
2020-08-20 08:35:00,2020-08-21 08:35:00,24.0,281,14,6,280,14,6,0,0,0,2020-08-20
2020-08-20 08:35:00,2020-08-21 08:35:00,24.0,281,14,6,280,14,6,0,0,0,2020-08-20
2020-08-20 08:40:00,2020-08-21 08:40:00,24.0,281,14,6,280,14,6,0,0,0,2020-08-20
2020-08-20 08:55:00,2020-08-21 08:55:00,24.0,281,14,6,280,14,6,0,0,0,2020-08-20
2020-08-20 09:00:00,2020-08-21 09:00:00,24.0,281,14,3,280,14,3,0,0,0,2020-08-20
2020-08-20 09:05:00,2020-08-21 09:05:00,24.0,281,14,3,280,14,3,0,0,0,2020-08-20
2020-08-20 09:10:00,2020-08-21 09:10:00,24.0,281,14,3,280,14,3,0,0,0,2020-08-20
2020-08-20 10:35:00,2020-08-21 10:35:00,24.0,281,14,1,280,14,1,0,0,0,2020-08-20
2020-08-20 11:10:00,2020-08-21 11:10:00,24.0,281,14,1,280,14,1,0,0,0,2020-08-20
2020-08-20 14:40:00,2020-08-21 14:40:00,24.0,281,14,1,280,14,1,0,0,0,2020-08-20
2020-08-20 21:10:00,2020-08-21 21:10:00,24.0,281,14,1,280,14,1,0,0,0,2020-08-20
2020-08-20 22:05:00,2020-08-21 22:05:00,24.0,281,14,1,280,14,1,0,0,0,2020-08-20
2020-08-21 08:05:00,2020-08-22 08:05:00,24.0,281,8,2,280,8,2,0,0,0,2020-08-21
2020-08-21 08:15:00,2020-08-22 08:15:00,24.0,281,8,2,280,8,2,0,0,0,2020-08-21
2020-08-21 09:35:00,2020-08-22 09:35:00,24.0,281,8,4,280,8,4,0,0,0,2020-08-21
2020-08-21 09:40:00,2020-08-22 09:40:00,24.0,281,8,4,280,8,4,0,0,0,2020-08-21
2020-08-21 09:45:00,2020-08-22 09:45:00,24.0,281,8,4,280,8,4,0,0,0,2020-08-21
2020-08-21 09:45:00,2020-08-22 09:45:00,24.0,281,8,4,280,8,4,0,0,0,2020-08-21
2020-08-21 11:35:00,2020-08-22 11:35:00,24.0,281,8,1,280,8,1,0,0,0,2020-08-21
2020-08-21 15:35:00,2020-08-22 15:35:00,24.0,281,8,1,280,8,1,0,0,0,2020-08-21
2020-08-22 09:05:00,2020-08-23 09:05:00,24.0,281,2,2,280,3,2,0,-1,0,2020-08-22
2020-08-22 09:10:00,2020-08-23 09:10:00,24.0,281,2,2,280,3,2,0,-1,0,2020-08-22
2020-08-23 18:00:00,2020-08-24 18:00:00,24.0,281,2,1,280,2,1,0,0,0,2020-08-23
2020-08-23 21:15:00,2020-08-24 21:15:00,24.0,281,2,1,280,2,1,0,0,0,2020-08-23
2020-08-24 02:00:00,2020-09-24 02:00:00,744.0,281,9,1,230,9,1,0,0,0,2020-08-24
2020-08-24 08:15:00,2020-08-25 08:15:00,24.0,281,9,3,280,7,3,0,2,0,2020-08-24
2020-08-24 08:15:00,2020-08-25 08:15:00,24.0,281,9,3,280,7,3,0,2,0,2020-08-24
2020-08-24 08:40:00,2020-08-25 08:40:00,24.0,281,9,3,280,7,3,0,2,0,2020-08-24
2020-08-24 09:25:00,2020-08-25 09:25:00,24.0,281,9,2,280,7,2,0,2,0,2020-08-24
2020-08-24 09:30:00,2020-08-25 09:30:00,24.0,281,9,2,280,7,2,0,2,0,2020-08-24
2020-08-24 10:05:00,2020-08-25 10:05:00,24.0,281,9,3,280,7,2,1,2,0,2020-08-24
2020-08-24 10:05:00,2020-08-27 10:05:00,72.0,281,9,3,280,14,2,1,-5,0,2020-08-24
2020-08-24 10:30:00,2020-08-25 10:30:00,24.0,281,9,3,280,7,2,1,2,0,2020-08-24
2020-08-25 08:15:00,2020-08-26 08:15:00,24.0,281,9,4,280,11,4,0,-2,0,2020-08-25
2020-08-25 08:30:00,2020-08-26 08:30:00,24.0,281,9,4,280,11,4,0,-2,0,2020-08-25
2020-08-25 08:40:00,2020-08-26 08:40:00,24.0,281,9,4,280,11,4,0,-2,0,2020-08-25
2020-08-25 08:40:00,2020-08-26 08:40:00,24.0,281,9,4,280,11,4,0,-2,0,2020-08-25
2020-08-25 09:00:00,2020-08-26 09:00:00,24.0,281,9,3,280,11,3,0,-2,0,2020-08-25
2020-08-25 09:15:00,2020-08-26 09:15:00,24.0,281,9,3,280,11,3,0,-2,0,2020-08-25
2020-08-25 09:15:00,2020-08-26 09:15:00,24.0,281,9,3,280,11,3,0,-2,0,2020-08-25
2020-08-25 10:10:00,2020-08-26 10:10:00,24.0,281,9,1,280,11,1,0,-2,0,2020-08-25
2020-08-25 11:15:00,2020-08-26 11:15:00,24.0,281,9,1,280,11,1,0,-2,0,2020-08-25
2020-08-26 08:20:00,2020-08-27 08:20:00,24.0,281,13,4,280,14,4,0,-1,0,2020-08-26
2020-08-26 08:30:00,2020-08-27 08:30:00,24.0,281,13,4,280,14,4,0,-1,0,2020-08-26
2020-08-26 08:35:00,2020-08-27 08:35:00,24.0,281,13,4,280,14,4,0,-1,0,2020-08-26
2020-08-26 08:55:00,2020-08-27 08:55:00,24.0,281,13,4,280,14,4,0,-1,0,2020-08-26
2020-08-26 09:00:00,2020-08-27 09:00:00,24.0,281,13,3,280,14,3,0,-1,0,2020-08-26
2020-08-26 09:35:00,2020-08-27 09:35:00,24.0,281,13,3,280,14,3,0,-1,0,2020-08-26
2020-08-26 09:40:00,2020-08-27 09:40:00,24.0,281,13,3,280,14,3,0,-1,0,2020-08-26
2020-08-26 10:10:00,2020-08-27 10:10:00,24.0,281,13,1,280,14,2,-1,-1,0,2020-08-26
2020-08-26 12:45:00,2020-08-27 12:45:00,24.0,281,13,1,280,14,1,0,-1,0,2020-08-26
2020-08-26 13:55:00,2020-08-26 20:55:00,7.0,281,13,1,280,11,1,0,2,0,2020-08-26
2020-08-26 15:45:00,2020-08-27 15:45:00,24.0,281,13,2,280,14,2,0,-1,0,2020-08-26
2020-08-26 15:55:00,2020-08-27 15:55:00,24.0,281,13,2,280,14,2,0,-1,0,2020-08-26
2020-08-26 16:45:00,2020-08-26 19:45:00,3.0,281,13,1,280,11,1,0,2,0,2020-08-26
2020-08-27 07:55:00,2020-08-28 07:55:00,24.0,281,15,1,280,14,1,0,1,0,2020-08-27
2020-08-27 08:15:00,2020-08-28 08:15:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 08:20:00,2020-08-28 08:20:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 08:40:00,2020-08-28 08:40:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 08:45:00,2020-08-28 08:45:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 08:50:00,2020-08-28 08:50:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 09:20:00,2020-08-28 09:20:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 09:25:00,2020-08-28 09:25:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 09:35:00,2020-08-28 09:35:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 09:40:00,2020-08-28 09:40:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 09:45:00,2020-08-28 09:45:00,24.0,281,15,5,280,14,5,0,1,0,2020-08-27
2020-08-27 10:05:00,2020-08-27 18:05:00,8.0,281,15,2,280,14,1,1,1,0,2020-08-27
2020-08-27 10:15:00,2020-08-28 10:15:00,24.0,281,15,2,280,14,1,1,1,0,2020-08-27
2020-08-27 12:50:00,2020-08-28 12:50:00,24.0,281,15,1,280,14,1,0,1,0,2020-08-27
2020-08-27 20:00:00,2020-08-28 15:00:00,19.0,281,15,1,280,14,1,0,1,0,2020-08-27
2020-08-28 07:55:00,2020-08-29 07:55:00,24.0,281,7,1,280,7,1,0,0,0,2020-08-28
2020-08-28 08:20:00,2020-08-29 08:20:00,24.0,281,7,2,280,7,2,0,0,0,2020-08-28
2020-08-28 08:25:00,2020-08-29 08:25:00,24.0,281,7,2,280,7,2,0,0,0,2020-08-28
2020-08-28 09:00:00,2020-08-29 09:00:00,24.0,281,7,2,280,7,2,0,0,0,2020-08-28
2020-08-28 09:35:00,2020-08-29 09:35:00,24.0,281,7,2,280,7,2,0,0,0,2020-08-28
2020-08-28 10:00:00,2020-08-29 10:00:00,24.0,281,7,2,280,7,2,0,0,0,2020-08-28
2020-08-28 10:05:00,2020-08-29 10:05:00,24.0,281,7,2,280,7,2,0,0,0,2020-08-28
2020-08-29 09:00:00,2020-08-30 09:00:00,24.0,281,1,1,280,1,1,0,0,0,2020-08-29
2020-08-30 00:45:00,2020-08-31 00:45:00,24.0,281,2,1,280,4,1,0,-2,0,2020-08-30
2020-08-30 17:10:00,2020-08-31 17:10:00,24.0,281,2,1,280,4,1,0,-2,0,2020-08-30
2020-08-31 07:55:00,2020-09-01 07:55:00,24.0,281,10,1,230,9,1,0,1,0,2020-08-31
2020-08-31 08:20:00,2020-09-01 08:20:00,24.0,281,10,5,230,9,4,1,1,0,2020-08-31
2020-08-31 08:35:00,2020-09-01 08:35:00,24.0,281,10,5,230,9,4,1,1,0,2020-08-31
2020-08-31 08:40:00,2020-09-01 08:40:00,24.0,281,10,5,230,9,4,1,1,0,2020-08-31
2020-08-31 08:45:00,2020-08-31 21:45:00,13.0,281,10,5,280,4,1,4,6,0,2020-08-31
2020-08-31 08:55:00,2020-09-01 08:55:00,24.0,281,10,5,230,9,4,1,1,0,2020-08-31
2020-08-31 09:00:00,2020-08-31 18:00:00,9.0,281,10,3,280,4,1,2,6,0,2020-08-31
2020-08-31 09:00:00,2020-09-01 09:00:00,24.0,281,10,3,230,9,2,1,1,0,2020-08-31
2020-08-31 09:05:00,2020-09-01 09:05:00,24.0,281,10,3,230,9,2,1,1,0,2020-08-31
2020-08-31 10:00:00,2020-09-01 10:00:00,24.0,281,10,1,230,9,1,0,1,0,2020-08-31
2020-09-01 02:00:00,2020-10-01 02:00:00,720.0,233,12,1,207,11,1,0,1,0,2020-09-01
2020-09-01 08:00:00,2020-09-02 08:00:00,24.0,233,12,5,230,11,4,1,1,0,2020-09-01
2020-09-01 08:15:00,2020-09-02 08:15:00,24.0,233,12,5,230,11,4,1,1,0,2020-09-01
2020-09-01 08:25:00,2020-09-02 08:25:00,24.0,233,12,5,230,11,4,1,1,0,2020-09-01
2020-09-01 08:40:00,2020-09-02 08:40:00,24.0,233,12,5,230,11,4,1,1,0,2020-09-01
2020-09-01 08:50:00,2020-09-01 20:50:00,12.0,233,12,5,230,9,1,4,3,0,2020-09-01
2020-09-01 09:05:00,2020-09-02 09:05:00,24.0,233,12,4,230,11,4,0,1,0,2020-09-01
2020-09-01 09:25:00,2020-09-02 09:25:00,24.0,233,12,4,230,11,4,0,1,0,2020-09-01
2020-09-01 09:35:00,2020-09-02 09:35:00,24.0,233,12,4,230,11,4,0,1,0,2020-09-01
2020-09-01 09:40:00,2020-09-02 09:40:00,24.0,233,12,4,230,11,4,0,1,0,2020-09-01
2020-09-01 10:20:00,2020-09-02 10:20:00,24.0,233,12,1,230,11,1,0,1,0,2020-09-01
2020-09-01 21:35:00,2020-09-02 21:35:00,24.0,233,12,1,230,11,1,0,1,0,2020-09-01
2020-09-02 07:55:00,2020-09-03 07:55:00,24.0,233,9,1,230,10,1,0,-1,0,2020-09-02
2020-09-02 08:20:00,2020-09-03 08:20:00,24.0,233,9,4,230,10,3,1,-1,0,2020-09-02
2020-09-02 08:35:00,2020-09-03 08:35:00,24.0,233,9,4,230,10,3,1,-1,0,2020-09-02
2020-09-02 08:45:00,2020-09-03 08:45:00,24.0,233,9,4,230,10,3,1,-1,0,2020-09-02
2020-09-02 08:55:00,2020-09-02 22:55:00,14.0,233,9,4,230,11,1,3,-2,0,2020-09-02
2020-09-02 09:40:00,2020-09-03 09:40:00,24.0,233,9,2,230,10,2,0,-1,0,2020-09-02
2020-09-02 09:50:00,2020-09-03 09:50:00,24.0,233,9,2,230,10,2,0,-1,0,2020-09-02
2020-09-02 10:45:00,2020-09-03 10:45:00,24.0,233,9,1,230,10,1,0,-1,0,2020-09-02
2020-09-02 20:05:00,2020-09-03 20:05:00,24.0,233,9,1,230,10,1,0,-1,0,2020-09-02
2020-09-03 08:00:00,2020-09-04 08:00:00,24.0,233,13,8,230,14,7,1,-1,0,2020-09-03
2020-09-03 08:15:00,2020-09-04 08:15:00,24.0,233,13,8,230,14,7,1,-1,0,2020-09-03
2020-09-03 08:25:00,2020-09-04 08:25:00,24.0,233,13,8,230,14,7,1,-1,0,2020-09-03
2020-09-03 08:25:00,2020-09-04 08:25:00,24.0,233,13,8,230,14,7,1,-1,0,2020-09-03
